go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:0010659,cardiac muscle cell apoptotic process,"['g_6932', 'g_7377']",2,biological_process,2/1892,2/1894
GO:0045598,regulation of fat cell differentiation,['g_6932'],1,biological_process,1/1892,1/1894
GO:0071870,cellular response to catecholamine stimulus,['g_6932'],1,biological_process,1/1892,1/1894
GO:0090181,regulation of cholesterol metabolic process,"['g_6932', 'g_8238']",2,biological_process,2/1892,2/1894
GO:0090207,regulation of triglyceride metabolic process,['g_6932'],1,biological_process,1/1892,1/1894
GO:1900691,positive regulation of gliotoxin biosynthetic process,['g_6932'],1,biological_process,1/1892,1/1894
GO:1902624,positive regulation of neutrophil migration,"['g_6932', 'g_7916']",2,biological_process,2/1892,2/1894
GO:1903725,regulation of phospholipid metabolic process,"['g_6932', 'g_9511']",2,biological_process,2/1892,2/1894
GO:0038180,nerve growth factor signaling pathway,"['g_6946', 'g_8593', 'g_8690']",3,biological_process,3/1892,3/1894
GO:0048332,mesoderm morphogenesis,['g_6946'],1,biological_process,1/1892,1/1894
GO:0043324,pigment metabolic process involved in developmental pigmentation,"['g_6951', 'g_7627']",2,biological_process,2/1892,2/1894
GO:0120330,rixosome complex,"['g_6951', 'g_6429']",2,cellular_component,2/1892,2/1894
GO:0045109,intermediate filament organization,"['g_6955', 'g_6823']",2,biological_process,2/1892,2/1894
GO:0090084,negative regulation of inclusion body assembly,['g_6955'],1,biological_process,1/1892,1/1894
GO:0051058,negative regulation of small GTPase mediated signal transduction,"['g_6973', 'g_7141', 'g_8455']",3,biological_process,3/1892,3/1894
GO:0001922,B-1 B cell homeostasis,['g_6988'],1,biological_process,1/1892,1/1894
GO:0001928,regulation of exocyst assembly,['g_6988'],1,biological_process,1/1892,1/1894
GO:0002322,B cell proliferation involved in immune response,['g_6988'],1,biological_process,1/1892,1/1894
GO:0030035,microspike assembly,['g_6988'],1,biological_process,1/1892,1/1894
GO:0033690,positive regulation of osteoblast proliferation,['g_6988'],1,biological_process,1/1892,1/1894
GO:0038191,neuropilin binding,"['g_6988', 'g_878']",2,molecular_function,2/1892,2/1894
GO:0046632,alpha-beta T cell differentiation,['g_6988'],1,biological_process,1/1892,1/1894
GO:0060020,Bergmann glial cell differentiation,['g_6988'],1,biological_process,1/1892,1/1894
GO:0060563,neuroepithelial cell differentiation,"['g_6988', 'g_9143']",2,biological_process,2/1892,2/1894
GO:0071679,commissural neuron axon guidance,['g_6988'],1,biological_process,1/1892,1/1894
GO:1900272,negative regulation of long-term synaptic potentiation,['g_6988'],1,biological_process,1/1892,1/1894
GO:1903905,positive regulation of establishment of T cell polarity,['g_6988'],1,biological_process,1/1892,1/1894
GO:1904157,DN4 thymocyte differentiation,['g_6988'],1,biological_process,1/1892,1/1894
GO:1905244,regulation of modification of synaptic structure,['g_6988'],1,biological_process,1/1892,1/1894
GO:1905555,positive regulation of blood vessel branching,['g_6988'],1,biological_process,1/1892,1/1894
GO:2001260,regulation of semaphorin-plexin signaling pathway,['g_6988'],1,biological_process,1/1892,1/1894
GO:0007489,maintenance of imaginal histoblast diploidy,['g_6992'],1,biological_process,1/1892,1/1894
GO:0048076,regulation of compound eye pigmentation,"['g_6992', 'g_10335']",2,biological_process,2/1892,2/1894
GO:0000176,nuclear exosome (RNase complex),['g_6999'],1,cellular_component,1/1892,1/1894
GO:0000177,cytoplasmic exosome (RNase complex),['g_6999'],1,cellular_component,1/1892,1/1894
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",['g_6999'],1,biological_process,1/1892,1/1894
GO:0002206,gene conversion of immunoglobulin genes,['g_6999'],1,biological_process,1/1892,1/1894
GO:0010777,meiotic mismatch repair involved in reciprocal meiotic recombination,"['g_6999', 'g_7930']",2,biological_process,2/1892,2/1894
GO:0032204,regulation of telomere maintenance,"['g_6999', 'g_14821']",2,biological_process,2/1892,2/1894
GO:0034473,U1 snRNA 3'-end processing,['g_6999'],1,biological_process,1/1892,1/1894
GO:0034475,U4 snRNA 3'-end processing,['g_6999'],1,biological_process,1/1892,1/1894
GO:0034476,U5 snRNA 3'-end processing,['g_6999'],1,biological_process,1/1892,1/1894
GO:0042134,rRNA primary transcript binding,['g_6999'],1,molecular_function,1/1892,1/1894
GO:0043633,polyadenylation-dependent RNA catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0051880,G-quadruplex DNA binding,['g_6999'],1,molecular_function,1/1892,1/1894
GO:0071036,nuclear polyadenylation-dependent snoRNA catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071037,nuclear polyadenylation-dependent snRNA catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071038,TRAMP-dependent tRNA surveillance pathway,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071039,nuclear polyadenylation-dependent CUT catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071040,nuclear polyadenylation-dependent antisense transcript catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071042,nuclear polyadenylation-dependent mRNA catabolic process,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071044,histone mRNA catabolic process,"['g_6999', 'g_9140', 'g_6429']",3,biological_process,3/1892,3/1894
GO:0071051,poly(A)-dependent snoRNA 3'-end processing,['g_6999'],1,biological_process,1/1892,1/1894
GO:0071920,cleavage body,"['g_6999', 'g_716']",2,cellular_component,2/1892,2/1894
GO:0080188,gene silencing by siRNA-directed DNA methylation,"['g_6999', 'g_6294', 'g_2051', 'g_11926']",4,biological_process,4/1892,4/1894
GO:0140746,siRNA catabolic process,"['g_6999', 'g_13064']",2,biological_process,2/1892,2/1894
GO:1902315,nuclear cell cycle DNA replication initiation,"['g_6999', 'g_11035']",2,biological_process,2/1892,2/1894
GO:1990251,nuclear exosome focus,"['g_6999', 'g_716']",2,cellular_component,2/1892,2/1894
GO:0035879,plasma membrane lactate transport,"['g_7001', 'g_857', 'g_16926']",3,biological_process,3/1892,3/1894
GO:0070352,positive regulation of white fat cell proliferation,['g_7001'],1,biological_process,1/1892,1/1894
GO:0090336,positive regulation of brown fat cell differentiation,['g_7001'],1,biological_process,1/1892,1/1894
GO:0002280,monocyte activation involved in immune response,['g_706'],1,biological_process,1/1892,1/1894
GO:0004630,phospholipase D activity,['g_706'],1,molecular_function,1/1892,1/1894
GO:0042177,negative regulation of protein catabolic process,"['g_706', 'g_14240']",2,biological_process,2/1892,2/1894
GO:0048215,positive regulation of Golgi vesicle fusion to target membrane,['g_706'],1,biological_process,1/1892,1/1894
GO:0090279,regulation of calcium ion import,"['g_706', 'g_10335']",2,biological_process,2/1892,2/1894
GO:1902915,negative regulation of protein polyubiquitination,['g_706'],1,biological_process,1/1892,1/1894
GO:0010513,positive regulation of phosphatidylinositol biosynthetic process,['g_7074'],1,biological_process,1/1892,1/1894
GO:0004453,juvenile-hormone esterase activity,['g_7085'],1,molecular_function,1/1892,1/1894
GO:0006719,juvenile hormone catabolic process,['g_7085'],1,biological_process,1/1892,1/1894
GO:0042811,pheromone biosynthetic process,"['g_7085', 'g_15426']",2,biological_process,2/1892,2/1894
GO:0043059,regulation of forward locomotion,"['g_7085', 'g_934', 'g_15004']",3,biological_process,3/1892,3/1894
GO:0046008,"regulation of female receptivity, post-mating","['g_7085', 'g_15426']",2,biological_process,2/1892,2/1894
GO:0140783,(M)-viriditoxin biosynthetic process,"['g_7085', 'g_7627']",2,biological_process,2/1892,2/1894
GO:0019342,trypanothione biosynthetic process,"['g_7090', 'g_8916', 'g_11753']",3,biological_process,3/1892,3/1894
GO:1901307,positive regulation of spermidine biosynthetic process,"['g_7090', 'g_8916']",2,biological_process,2/1892,2/1894
GO:0002240,response to molecule of oomycetes origin,"['g_716', 'g_8535']",2,biological_process,2/1892,2/1894
GO:0009626,plant-type hypersensitive response,"['g_716', 'g_8535']",2,biological_process,2/1892,2/1894
GO:2000693,positive regulation of seed maturation,"['g_716', 'g_8535']",2,biological_process,2/1892,2/1894
GO:0005685,U1 snRNP,"['g_7166', 'g_7621']",2,cellular_component,2/1892,2/1894
GO:0006408,snRNA export from nucleus,['g_7166'],1,biological_process,1/1892,1/1894
GO:0043489,RNA stabilization,['g_7166'],1,biological_process,1/1892,1/1894
GO:1905413,regulation of dense core granule exocytosis,"['g_7181', 'g_11632']",2,biological_process,2/1892,2/1894
GO:0016279,protein-lysine N-methyltransferase activity,['g_7189'],1,molecular_function,1/1892,1/1894
GO:0033336,caudal fin development,['g_7189'],1,biological_process,1/1892,1/1894
GO:0042054,histone methyltransferase activity,['g_7189'],1,molecular_function,1/1892,1/1894
GO:0051575,5'-deoxyribose-5-phosphate lyase activity,['g_7189'],1,molecular_function,1/1892,1/1894
GO:0055018,regulation of cardiac muscle fiber development,['g_7189'],1,biological_process,1/1892,1/1894
GO:0061674,gap filling involved in double-strand break repair via nonhomologous end joining,['g_7189'],1,biological_process,1/1892,1/1894
GO:0071690,cardiac muscle myosin thick filament assembly,['g_7189'],1,biological_process,1/1892,1/1894
GO:0160127,protein-RNA covalent cross-linking repair,['g_7189'],1,biological_process,1/1892,1/1894
GO:0016070,RNA metabolic process,"['g_7199', 'g_15349']",2,biological_process,2/1892,2/1894
GO:0035478,chylomicron binding,['g_7199'],1,molecular_function,1/1892,1/1894
GO:0036437,Isw1b complex,"['g_7199', 'g_11183']",2,cellular_component,2/1892,2/1894
GO:0060230,lipoprotein lipase activator activity,['g_7199'],1,molecular_function,1/1892,1/1894
GO:0006067,ethanol metabolic process,['g_7223'],1,biological_process,1/1892,1/1894
GO:0006114,glycerol biosynthetic process,['g_7223'],1,biological_process,1/1892,1/1894
GO:0046167,glycerol-3-phosphate biosynthetic process,['g_7223'],1,biological_process,1/1892,1/1894
GO:0046168,glycerol-3-phosphate catabolic process,['g_7223'],1,biological_process,1/1892,1/1894
GO:0060373,regulation of ventricular cardiac muscle cell membrane depolarization,"['g_7223', 'g_13776']",2,biological_process,2/1892,2/1894
GO:0141152,glycerol-3-phosphate dehydrogenase (NAD+) activity,['g_7223'],1,molecular_function,1/1892,1/1894
GO:2000010,positive regulation of protein localization to cell surface,"['g_7223', 'g_9068']",2,biological_process,2/1892,2/1894
GO:0090210,regulation of establishment of blood-brain barrier,"['g_7244', 'g_7888']",2,biological_process,2/1892,2/1894
GO:0098591,external side of apical plasma membrane,"['g_7244', 'g_8241', 'g_10515', 'g_344']",4,cellular_component,4/1892,4/1894
GO:1903133,negative regulation of tube lumen cavitation,"['g_7244', 'g_8241', 'g_10515', 'g_344']",4,biological_process,4/1892,4/1894
GO:1905278,positive regulation of epithelial tube formation,"['g_7244', 'g_8241', 'g_10335', 'g_10515', 'g_344']",5,biological_process,5/1892,5/1894
GO:1902724,positive regulation of skeletal muscle satellite cell proliferation,['g_7298'],1,biological_process,1/1892,1/1894
GO:1902725,negative regulation of satellite cell differentiation,['g_7298'],1,biological_process,1/1892,1/1894
GO:0014832,urinary bladder smooth muscle contraction,"['g_7302', 'g_6895']",2,biological_process,2/1892,2/1894
GO:0042636,negative regulation of hair cycle,"['g_7302', 'g_9189']",2,biological_process,2/1892,2/1894
GO:0050955,thermoception,"['g_7302', 'g_6895', 'g_1757']",3,biological_process,3/1892,3/1894
GO:0071240,cellular response to food,"['g_7302', 'g_6895']",2,biological_process,2/1892,2/1894
GO:0097553,calcium ion transmembrane import into cytosol,"['g_7302', 'g_8324', 'g_6895']",3,biological_process,3/1892,3/1894
GO:0097703,cellular response to pulsatile fluid shear stress,['g_7302'],1,biological_process,1/1892,1/1894
GO:0120168,detection of hot stimulus involved in thermoception,['g_7302'],1,biological_process,1/1892,1/1894
GO:1903522,regulation of blood circulation,"['g_7302', 'g_6895']",2,biological_process,2/1892,2/1894
GO:1903793,positive regulation of monoatomic anion transport,"['g_7302', 'g_6895']",2,biological_process,2/1892,2/1894
GO:0030274,LIM domain binding,"['g_7319', 'g_7446']",2,molecular_function,2/1892,2/1894
GO:0061885,positive regulation of mini excitatory postsynaptic potential,['g_7319'],1,biological_process,1/1892,1/1894
GO:0099084,postsynaptic specialization organization,"['g_7319', 'g_940']",2,biological_process,2/1892,2/1894
GO:0140059,dendrite arborization,['g_7319'],1,biological_process,1/1892,1/1894
GO:0031126,sno(s)RNA 3'-end processing,['g_7326'],1,biological_process,1/1892,1/1894
GO:0031942,i-AAA complex,['g_7326'],1,cellular_component,1/1892,1/1894
GO:0045142,triplex DNA binding,['g_7326'],1,molecular_function,1/1892,1/1894
GO:0048929,efferent axon development in posterior lateral line nerve,['g_7326'],1,biological_process,1/1892,1/1894
GO:0071800,podosome assembly,"['g_7326', 'g_7416', 'g_7937']",3,biological_process,3/1892,3/1894
GO:0141164,mitochondrial protein quality control,['g_7326'],1,biological_process,1/1892,1/1894
GO:1904694,negative regulation of vascular associated smooth muscle contraction,"['g_7326', 'g_12648']",2,biological_process,2/1892,2/1894
GO:0000217,DNA secondary structure binding,['g_7329'],1,molecular_function,1/1892,1/1894
GO:0000803,sex chromosome,['g_7329'],1,cellular_component,1/1892,1/1894
GO:0008094,"ATP-dependent activity, acting on DNA","['g_7329', 'g_8270', 'g_8804']",3,molecular_function,3/1892,3/1894
GO:0044828,host-mediated suppression of viral genome replication,['g_7329'],1,biological_process,1/1892,1/1894
GO:1904748,regulation of apoptotic process involved in development,['g_7329'],1,biological_process,1/1892,1/1894
GO:0010052,guard cell differentiation,['g_737'],1,biological_process,1/1892,1/1894
GO:0010235,guard mother cell cytokinesis,"['g_737', 'g_7627', 'g_6962']",3,biological_process,3/1892,3/1894
GO:0010444,guard mother cell differentiation,['g_737'],1,biological_process,1/1892,1/1894
GO:0032875,regulation of DNA endoreduplication,['g_737'],1,biological_process,1/1892,1/1894
GO:1901002,positive regulation of response to salt stress,['g_737'],1,biological_process,1/1892,1/1894
GO:1901333,positive regulation of lateral root development,['g_737'],1,biological_process,1/1892,1/1894
GO:1902584,positive regulation of response to water deprivation,['g_737'],1,biological_process,1/1892,1/1894
GO:2000037,regulation of stomatal complex patterning,['g_737'],1,biological_process,1/1892,1/1894
GO:0007223,"Wnt signaling pathway, calcium modulating pathway","['g_7356', 'g_8628']",2,biological_process,2/1892,2/1894
GO:0060030,dorsal convergence,"['g_7356', 'g_8628', 'g_2007']",3,biological_process,3/1892,3/1894
GO:0141038,phosphatidylinositol 3-kinase activator activity,"['g_7356', 'g_5178']",2,molecular_function,2/1892,2/1894
GO:0000418,RNA polymerase IV complex,['g_7367'],1,cellular_component,1/1892,1/1894
GO:0000419,RNA polymerase V complex,"['g_7367', 'g_2051', 'g_11926']",3,cellular_component,3/1892,3/1894
GO:0003365,establishment of cell polarity involved in ameboidal cell migration,['g_7373'],1,biological_process,1/1892,1/1894
GO:0002035,brain renin-angiotensin system,['g_7377'],1,biological_process,1/1892,1/1894
GO:0004711,ribosomal protein S6 kinase activity,['g_7377'],1,molecular_function,1/1892,1/1894
GO:0035175,histone H3S10 kinase activity,"['g_7377', 'g_878']",2,molecular_function,2/1892,2/1894
GO:0043555,regulation of translation in response to stress,['g_7377'],1,biological_process,1/1892,1/1894
GO:0044022,histone H3S28 kinase activity,['g_7377'],1,molecular_function,1/1892,1/1894
GO:0044024,histone H2AS1 kinase activity,['g_7377'],1,molecular_function,1/1892,1/1894
GO:0045992,negative regulation of embryonic development,['g_7377'],1,biological_process,1/1892,1/1894
GO:0070498,interleukin-1-mediated signaling pathway,['g_7377'],1,biological_process,1/1892,1/1894
GO:1905870,positive regulation of 3'-UTR-mediated mRNA stabilization,"['g_7377', 'g_13381']",2,biological_process,2/1892,2/1894
GO:0006913,nucleocytoplasmic transport,"['g_7398', 'g_7355']",2,biological_process,2/1892,2/1894
GO:0002679,respiratory burst involved in defense response,"['g_7417', 'g_13968']",2,biological_process,2/1892,2/1894
GO:0006904,vesicle docking involved in exocytosis,"['g_7417', 'g_7717', 'g_5227', 'g_13968', 'g_2695']",5,biological_process,5/1892,5/1894
