go_id,go_description,gene_ids,count_genes,category,GeneRatio,BgRatio
GO:0140008,histone H4 reader activity,"['g_1807', 'g_10813']",2,molecular_function,2/1842,2/1844
GO:0140658,ATP-dependent chromatin remodeler activity,"['g_1807', 'g_5052', 'g_10813']",3,molecular_function,3/1842,3/1844
GO:0140750,nucleosome array spacer activity,"['g_1807', 'g_3868', 'g_7325']",3,molecular_function,3/1842,3/1844
GO:1900189,positive regulation of cell adhesion involved in single-species biofilm formation,"['g_1807', 'g_14634']",2,biological_process,2/1842,2/1844
GO:1904908,"negative regulation of maintenance of mitotic sister chromatid cohesion, telomeric",['g_1807'],1,biological_process,1/1842,1/1844
GO:0032370,positive regulation of lipid transport,"['g_1832', 'g_2946', 'g_3332', 'g_725', 'g_8228', 'g_8570']",6,biological_process,6/1842,6/1844
GO:0034196,acylglycerol transport,"['g_1832', 'g_2946', 'g_3332', 'g_725', 'g_8570', 'g_9043']",6,biological_process,6/1842,6/1844
GO:0046693,sperm storage,"['g_1832', 'g_9161']",2,biological_process,2/1842,2/1844
GO:0070325,lipoprotein particle receptor binding,"['g_1832', 'g_2946', 'g_3332', 'g_725', 'g_8570', 'g_9043']",6,molecular_function,6/1842,6/1844
GO:0051016,barbed-end actin filament capping,"['g_1833', 'g_2605', 'g_2946', 'g_3209', 'g_4074', 'g_425', 'g_5573', 'g_8179', 'g_8181', 'g_6823', 'g_4061']",11,biological_process,11/1842,11/1844
GO:0060314,regulation of ryanodine-sensitive calcium-release channel activity,"['g_1833', 'g_2946']",2,biological_process,2/1842,2/1844
GO:0001829,trophectodermal cell differentiation,['g_1836'],1,biological_process,1/1842,1/1844
GO:0035195,miRNA-mediated post-transcriptional gene silencing,"['g_1836', 'g_2205']",2,biological_process,2/1842,2/1844
GO:0042974,nuclear retinoic acid receptor binding,['g_1836'],1,molecular_function,1/1842,1/1844
GO:0048387,negative regulation of retinoic acid receptor signaling pathway,"['g_1836', 'g_8065', 'g_8884']",3,biological_process,3/1842,3/1844
GO:2000036,regulation of stem cell population maintenance,"['g_1836', 'g_14260', 'g_2419', 'g_3598']",4,biological_process,4/1842,4/1844
GO:0000500,RNA polymerase I upstream activating factor complex,"['g_1837', 'g_8715']",2,cellular_component,2/1842,2/1844
GO:0006361,transcription initiation at RNA polymerase I promoter,"['g_1837', 'g_14892', 'g_3598', 'g_12858']",4,biological_process,4/1842,4/1844
GO:0008154,actin polymerization or depolymerization,"['g_1837', 'g_3964', 'g_7532']",3,biological_process,3/1842,3/1844
GO:0009383,rRNA (cytosine-C5-)-methyltransferase activity,['g_1837'],1,molecular_function,1/1842,1/1844
GO:0071569,protein ufmylation,['g_1837'],1,biological_process,1/1842,1/1844
GO:1900035,negative regulation of cellular response to heat,['g_1837'],1,biological_process,1/1842,1/1844
GO:0003096,renal sodium ion transport,"['g_1852', 'g_9104']",2,biological_process,2/1842,2/1844
GO:0022821,solute:potassium antiporter activity,"['g_1852', 'g_3058']",2,molecular_function,2/1842,2/1844
GO:0098691,dopaminergic synapse,"['g_1852', 'g_8219']",2,cellular_component,2/1842,2/1844
GO:0099162,regulation of neurotransmitter loading into synaptic vesicle,['g_1852'],1,biological_process,1/1842,1/1844
GO:0140964,intracellular auxin homeostasis,['g_1852'],1,biological_process,1/1842,1/1844
GO:0002761,regulation of myeloid leukocyte differentiation,"['g_1858', 'g_884']",2,biological_process,2/1842,2/1844
GO:0007348,regulation of syncytial blastoderm mitotic cell cycle,"['g_1858', 'g_6734', 'g_9140', 'g_13262']",4,biological_process,4/1842,4/1844
GO:0007533,mating type switching,"['g_1858', 'g_3091', 'g_3799', 'g_7567', 'g_15445']",5,biological_process,5/1842,5/1844
GO:0010906,regulation of glucose metabolic process,"['g_1858', 'g_6932']",2,biological_process,2/1842,2/1844
GO:0032783,super elongation complex,"['g_1858', 'g_4044', 'g_5738', 'g_14761']",4,cellular_component,4/1842,4/1844
GO:0035118,embryonic pectoral fin morphogenesis,"['g_1858', 'g_2983', 'g_3504', 'g_14545', 'g_15293', 'g_884', 'g_2804', 'g_12461']",8,biological_process,8/1842,8/1844
GO:0043247,telomere maintenance in response to DNA damage,['g_1858'],1,biological_process,1/1842,1/1844
GO:0048702,embryonic neurocranium morphogenesis,"['g_1858', 'g_8043', 'g_884', 'g_15387']",4,biological_process,4/1842,4/1844
GO:0050935,iridophore differentiation,"['g_1858', 'g_884', 'g_12765']",3,biological_process,3/1842,3/1844
GO:0140585,promoter-enhancer loop anchoring activity,"['g_1858', 'g_884']",2,molecular_function,2/1842,2/1844
GO:0002237,response to molecule of bacterial origin,"['g_1872', 'g_3267', 'g_3853', 'g_4642', 'g_5091', 'g_6065', 'g_5420']",7,biological_process,7/1842,7/1844
GO:0004370,glycerol kinase activity,['g_1872'],1,molecular_function,1/1842,1/1844
GO:0004638,phosphoribosylaminoimidazole carboxylase activity,"['g_1872', 'g_7063']",2,molecular_function,2/1842,2/1844
GO:0046167,glycerol-3-phosphate biosynthetic process,['g_1872'],1,biological_process,1/1842,1/1844
GO:0001694,histamine biosynthetic process,"['g_1874', 'g_3776']",2,biological_process,2/1842,2/1844
GO:0009750,response to fructose,"['g_1874', 'g_3776', 'g_3922', 'g_8288', 'g_9104', 'g_9379']",6,biological_process,6/1842,6/1844
GO:0034708,methyltransferase complex,['g_1874'],1,cellular_component,1/1842,1/1844
GO:0039021,pronephric glomerulus development,"['g_1874', 'g_3755', 'g_6690', 'g_6988', 'g_6851', 'g_9418', 'g_3921']",7,biological_process,7/1842,7/1844
GO:0052036,symbiont-mediated suppression of host inflammatory response,"['g_1874', 'g_3776']",2,biological_process,2/1842,2/1844
GO:0004308,exo-alpha-sialidase activity,"['g_1887', 'g_5437', 'g_6813']",3,molecular_function,3/1842,3/1844
GO:0021799,cerebral cortex radially oriented cell migration,"['g_1921', 'g_5177', 'g_9074']",3,biological_process,3/1842,3/1844
GO:0048260,positive regulation of receptor-mediated endocytosis,"['g_1921', 'g_7544', 'g_9074', 'g_1657']",4,biological_process,4/1842,4/1844
GO:0061886,negative regulation of mini excitatory postsynaptic potential,"['g_1921', 'g_9074', 'g_1657']",3,biological_process,3/1842,3/1844
GO:1903353,regulation of nucleus organization,"['g_1921', 'g_9074', 'g_3486', 'g_6512', 'g_1657']",5,biological_process,5/1842,5/1844
GO:2001054,negative regulation of mesenchymal cell apoptotic process,"['g_1921', 'g_9074', 'g_1657']",3,biological_process,3/1842,3/1844
GO:0009903,chloroplast avoidance movement,"['g_1922', 'g_3546', 'g_5573', 'g_9074', 'g_2764', 'g_5284', 'g_3978']",7,biological_process,7/1842,7/1844
GO:0009904,chloroplast accumulation movement,"['g_1922', 'g_5573', 'g_9074', 'g_2764', 'g_5284', 'g_3978']",6,biological_process,6/1842,6/1844
GO:0031022,nuclear migration along microfilament,"['g_1922', 'g_5573', 'g_9074', 'g_2764', 'g_5284', 'g_3978', 'g_1030', 'g_12183']",8,biological_process,8/1842,8/1844
GO:0033503,HULC complex,['g_1922'],1,cellular_component,1/1842,1/1844
GO:0140850,histone H2B C-terminal K residue ubiquitin ligase activity,['g_1922'],1,molecular_function,1/1842,1/1844
GO:0002456,T cell mediated immunity,"['g_18', 'g_16945', 'g_6083']",3,biological_process,3/1842,3/1844
GO:0003831,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase activity","['g_18', 'g_9452']",2,molecular_function,2/1842,2/1844
GO:0031339,negative regulation of vesicle fusion,['g_18'],1,biological_process,1/1842,1/1844
GO:0031396,regulation of protein ubiquitination,"['g_18', 'g_5006', 'g_11095']",3,biological_process,3/1842,3/1844
GO:0032510,endosome to lysosome transport via multivesicular body sorting pathway,['g_18'],1,biological_process,1/1842,1/1844
GO:0033299,secretion of lysosomal enzymes,"['g_18', 'g_6041', 'g_8783', 'g_8945', 'g_6083']",5,biological_process,5/1842,5/1844
GO:0033364,mast cell secretory granule organization,"['g_18', 'g_6083']",2,biological_process,2/1842,2/1844
GO:0035619,root hair tip,"['g_18', 'g_11095']",2,cellular_component,2/1842,2/1844
GO:0045685,regulation of glial cell differentiation,"['g_18', 'g_7776', 'g_11095']",3,biological_process,3/1842,3/1844
GO:0045771,negative regulation of autophagosome size,['g_18'],1,biological_process,1/1842,1/1844
GO:0060251,regulation of glial cell proliferation,"['g_18', 'g_11095']",2,biological_process,2/1842,2/1844
GO:0070444,oligodendrocyte progenitor proliferation,"['g_18', 'g_11095']",2,biological_process,2/1842,2/1844
GO:0071621,granulocyte chemotaxis,"['g_18', 'g_6874', 'g_6083']",3,biological_process,3/1842,3/1844
GO:0097156,fasciculation of motor neuron axon,"['g_18', 'g_2538', 'g_2959', 'g_11095']",4,biological_process,4/1842,4/1844
GO:0099192,cerebellar Golgi cell to granule cell synapse,['g_18'],1,cellular_component,1/1842,1/1844
GO:1902892,positive regulation of root hair elongation,"['g_18', 'g_11095']",2,biological_process,2/1842,2/1844
GO:1903335,regulation of vacuolar transport,"['g_18', 'g_11095']",2,biological_process,2/1842,2/1844
GO:0019843,rRNA binding,"['g_1928', 'g_322', 'g_5987', 'g_6998', 'g_7677', 'g_7886', 'g_834', 'g_2191', 'g_11649']",9,molecular_function,9/1842,9/1844
GO:0032544,plastid translation,"['g_1928', 'g_10359']",2,biological_process,2/1842,2/1844
GO:0060916,mesenchymal cell proliferation involved in lung development,['g_1928'],1,biological_process,1/1842,1/1844
GO:2000584,negative regulation of platelet-derived growth factor receptor-alpha signaling pathway,['g_1928'],1,biological_process,1/1842,1/1844
GO:2000791,negative regulation of mesenchymal cell proliferation involved in lung development,['g_1928'],1,biological_process,1/1842,1/1844
GO:0001957,intramembranous ossification,"['g_1940', 'g_6992', 'g_8400', 'g_11041']",4,biological_process,4/1842,4/1844
GO:1903131,mononuclear cell differentiation,"['g_1940', 'g_11041']",2,biological_process,2/1842,2/1844
GO:0007460,R8 cell fate commitment,['g_1983'],1,biological_process,1/1842,1/1844
GO:0009911,positive regulation of flower development,"['g_1983', 'g_6587', 'g_1636', 'g_15747', 'g_2804', 'g_12598']",6,biological_process,6/1842,6/1844
GO:0060147,regulation of post-transcriptional gene silencing,"['g_1983', 'g_6587']",2,biological_process,2/1842,2/1844
GO:0090436,leaf pavement cell development,"['g_1983', 'g_6587']",2,biological_process,2/1842,2/1844
GO:0106016,positive regulation of inflammatory response to wounding,['g_1983'],1,biological_process,1/1842,1/1844
GO:1902290,positive regulation of defense response to oomycetes,"['g_1983', 'g_3293', 'g_6587']",3,biological_process,3/1842,3/1844
GO:1990456,mitochondrion-endoplasmic reticulum membrane tethering,"['g_1983', 'g_3803', 'g_5054']",3,biological_process,3/1842,3/1844
GO:0034145,positive regulation of toll-like receptor 4 signaling pathway,"['g_1996', 'g_3128', 'g_16855']",3,biological_process,3/1842,3/1844
GO:0043562,cellular response to nitrogen levels,"['g_1996', 'g_326']",2,biological_process,2/1842,2/1844
GO:0048437,floral organ development,"['g_1996', 'g_8596']",2,biological_process,2/1842,2/1844
GO:0140082,SUMO-ubiquitin ligase activity,['g_1996'],1,molecular_function,1/1842,1/1844
GO:0160177,positive regulation of autophagosome-lysosome fusion,['g_1996'],1,biological_process,1/1842,1/1844
GO:1900057,positive regulation of leaf senescence,"['g_1996', 'g_8596']",2,biological_process,2/1842,2/1844
GO:0030030,cell projection organization,"['g_2015', 'g_6847', 'g_15445', 'g_10830', 'g_5653']",5,biological_process,5/1842,5/1844
GO:0061173,positive regulation of establishment of bipolar cell polarity,"['g_2015', 'g_8329', 'g_16895']",3,biological_process,3/1842,3/1844
GO:1903138,negative regulation of cell integrity MAPK cascade,"['g_2015', 'g_8329', 'g_8912', 'g_16895', 'g_12598']",5,biological_process,5/1842,5/1844
GO:1903338,regulation of cell wall organization or biogenesis,"['g_2015', 'g_8329', 'g_16895']",3,biological_process,3/1842,3/1844
GO:2000784,positive regulation of establishment of cell polarity regulating cell shape,"['g_2015', 'g_8329', 'g_16895']",3,biological_process,3/1842,3/1844
GO:0004335,galactokinase activity,['g_2026'],1,molecular_function,1/1842,1/1844
GO:0004813,alanine-tRNA ligase activity,['g_2026'],1,molecular_function,1/1842,1/1844
GO:0006012,galactose metabolic process,['g_2026'],1,biological_process,1/1842,1/1844
GO:0006419,alanyl-tRNA aminoacylation,['g_2026'],1,biological_process,1/1842,1/1844
GO:0009609,response to symbiotic bacterium,"['g_2026', 'g_3103', 'g_782', 'g_12430', 'g_13147']",5,biological_process,5/1842,5/1844
GO:0009675,high-affinity sulfate:proton symporter activity,['g_2035'],1,molecular_function,1/1842,1/1844
GO:0009923,fatty acid elongase complex,"['g_2035', 'g_9102']",2,cellular_component,2/1842,2/1844
GO:0019344,cysteine biosynthetic process,['g_2035'],1,biological_process,1/1842,1/1844
GO:0032216,glucosaminyl-phosphatidylinositol O-acyltransferase activity,"['g_2035', 'g_6649', 'g_7566', 'g_5488']",4,molecular_function,4/1842,4/1844
GO:0042761,very long-chain fatty acid biosynthetic process,"['g_2035', 'g_7682', 'g_8723', 'g_9102']",4,biological_process,4/1842,4/1844
GO:0048640,negative regulation of developmental growth,['g_2035'],1,biological_process,1/1842,1/1844
GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,['g_2035'],1,biological_process,1/1842,1/1844
GO:0052925,"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase activity","['g_2035', 'g_7566']",2,molecular_function,2/1842,2/1844
GO:0070231,T cell apoptotic process,"['g_2035', 'g_5012', 'g_7841', 'g_15516']",4,biological_process,4/1842,4/1844
GO:0071494,cellular response to UV-C,"['g_2035', 'g_4429']",2,biological_process,2/1842,2/1844
GO:0005859,muscle myosin complex,"['g_2052', 'g_6593', 'g_851']",3,cellular_component,3/1842,3/1844
GO:0045823,positive regulation of heart contraction,"['g_2052', 'g_45']",2,biological_process,2/1842,2/1844
GO:0055004,atrial cardiac myofibril assembly,['g_2052'],1,biological_process,1/1842,1/1844
GO:0055005,ventricular cardiac myofibril assembly,"['g_2052', 'g_14892']",2,biological_process,2/1842,2/1844
GO:0060415,muscle tissue morphogenesis,"['g_2052', 'g_851', 'g_8721']",3,biological_process,3/1842,3/1844
GO:0034220,monoatomic ion transmembrane transport,"['g_2053', 'g_365', 'g_10067', 'g_5816', 'g_2706', 'g_4872']",6,biological_process,6/1842,6/1844
GO:0071786,endoplasmic reticulum tubular network organization,['g_2053'],1,biological_process,1/1842,1/1844
GO:0160229,peroxisome-endoplasmic reticulum membrane tether activity,['g_2053'],1,molecular_function,1/1842,1/1844
GO:0032585,multivesicular body membrane,"['g_2064', 'g_4866']",2,cellular_component,2/1842,2/1844
GO:0038138,ERBB4-ERBB4 signaling pathway,['g_2064'],1,biological_process,1/1842,1/1844
GO:0070070,proton-transporting V-type ATPase complex assembly,['g_2064'],1,biological_process,1/1842,1/1844
GO:1902254,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator,"['g_2064', 'g_8697', 'g_4429']",3,biological_process,3/1842,3/1844
GO:0004588,orotate phosphoribosyltransferase activity,"['g_2068', 'g_7172']",2,molecular_function,2/1842,2/1844
GO:0004590,orotidine-5'-phosphate decarboxylase activity,"['g_2068', 'g_7172']",2,molecular_function,2/1842,2/1844
GO:0004831,tyrosine-tRNA ligase activity,['g_2068'],1,molecular_function,1/1842,1/1844
GO:0006222,UMP biosynthetic process,"['g_2068', 'g_7172']",2,biological_process,2/1842,2/1844
GO:0006718,juvenile hormone biosynthetic process,['g_2068'],1,biological_process,1/1842,1/1844
GO:0009102,biotin biosynthetic process,['g_2068'],1,biological_process,1/1842,1/1844
GO:0010340,carboxyl-O-methyltransferase activity,['g_2068'],1,molecular_function,1/1842,1/1844
GO:0019010,farnesoic acid O-methyltransferase activity,['g_2068'],1,molecular_function,1/1842,1/1844
GO:0019856,pyrimidine nucleobase biosynthetic process,"['g_2068', 'g_7172']",2,biological_process,2/1842,2/1844
GO:0030091,protein repair,['g_2068'],1,biological_process,1/1842,1/1844
GO:0032049,cardiolipin biosynthetic process,"['g_2068', 'g_11019']",2,biological_process,2/1842,2/1844
GO:0051536,iron-sulfur cluster binding,['g_2068'],1,molecular_function,1/1842,1/1844
GO:0052735,tRNA (cytidine-3-)-methyltransferase activity,"['g_2068', 'g_4687']",2,molecular_function,2/1842,2/1844
GO:0070184,mitochondrial tyrosyl-tRNA aminoacylation,['g_2068'],1,biological_process,1/1842,1/1844
GO:0106217,tRNA C3-cytosine methylation,['g_2068'],1,biological_process,1/1842,1/1844
GO:1900378,positive regulation of secondary metabolite biosynthetic process,['g_2068'],1,biological_process,1/1842,1/1844
GO:1900796,terrequinone A biosynthetic process,['g_2068'],1,biological_process,1/1842,1/1844
GO:1901847,nicotinate metabolic process,['g_2068'],1,biological_process,1/1842,1/1844
GO:0003352,regulation of cilium movement,['g_207'],1,biological_process,1/1842,1/1844
GO:0017069,snRNA binding,"['g_207', 'g_6262', 'g_15445', 'g_15293', 'g_2191']",5,molecular_function,5/1842,5/1844
GO:0033176,proton-transporting V-type ATPase complex,"['g_207', 'g_15480']",2,cellular_component,2/1842,2/1844
GO:0033180,"proton-transporting V-type ATPase, V1 domain",['g_207'],1,cellular_component,1/1842,1/1844
GO:0097401,synaptic vesicle lumen acidification,"['g_207', 'g_15480']",2,biological_process,2/1842,2/1844
GO:0044754,autolysosome,"['g_2102', 'g_2318', 'g_2901', 'g_727', 'g_9412', 'g_11056', 'g_5894', 'g_884']",8,cellular_component,8/1842,8/1844
GO:0045806,negative regulation of endocytosis,"['g_2102', 'g_2290', 'g_3853', 'g_3982', 'g_5054', 'g_5930', 'g_7336', 'g_6914']",8,biological_process,8/1842,8/1844
GO:0071985,multivesicular body sorting pathway,"['g_2102', 'g_6914', 'g_9929']",3,biological_process,3/1842,3/1844
